Código da matéria;Nome da completo matéria;Campus;Horários;Docente teoria;Docente pratica;Arquivo_Origem
DA1ESZI031-17SA;SEGURANÇA DE REDES;SA;"Teoria: segunda das 10:00 às 12:00, quinzenal II; quinta das 08:00 às 10:00, semanal | Prática: segunda das 10:00 às 12:00, quinzenal I";ROBERTO SADAO YOKOYAMA;ROBERTO SADAO YOKOYAMA;Resultados da classificação.pdf
DA1NHZ6007-18SA;SEGURANÇA E REGULAMENTAÇÃO EM BIOTECNOLOGIA;SA;Teoria: quinta das 10:00 às 12:00, semanal;CRISTINA RIBAS FURSTENAU;-;Resultados da classificação.pdf
DA1MCZD009-18SA;SEMINÁRIOS DE PESQUISA EM EDUCAÇÃO MATEMÁTICA I;SA;Teoria: quarta das 08:00 às 10:00, semanal;-;VIVILI MARIA SILVA GOMES;Resultados da classificação.pdf
DA1ESTI005-17SA;SINAIS ALEATÓRIOS;SA;"Teoria: segunda das 08:00 às 10:00, semanal; quarta das 10:00 às 12:00, semanal";MURILO BELLEZONI LOIOLA;-;Resultados da classificação.pdf
DA1ESTA014-17SA;SISTEMAS CAD/CAM;SA;"Teoria: segunda das 10:00 às 12:00, quinzenal I; quinta das 08:00 às 10:00, semanal | Prática: segunda das 10:00 às 12:00, quinzenal II";AGESINALDO MATOS SILVA JUNIOR;AGESINALDO MATOS SILVA JUNIOR;Resultados da classificação.pdf
DA1ESTA008-17SA;SISTEMAS DE CONTROLE II;SA;Teoria: quinta das 10:00 às 13:00, semanal | Prática: terça das 08:00 às 10:00, semanal;ROBERTO LUIZ DA CUNHA BARROSO RAMOS;ROBERTO LUIZ DA CUNHA BARROSO RAMOS;Resultados da classificação.pdf
DA1ESZI019-17SA;SISTEMAS DE MICRO-ONDAS;SA;"Prática: terça das 10:00 às 12:00, quinzenal I; terça das 10:00 às 12:00, quinzenal II; sexta das 08:00 às 10:00, semanal";RICARDO CARANICOLA CALEFFO;RICARDO CARANICOLA CALEFFO;Resultados da classificação.pdf
DA1ESTU037-17SA;SISTEMAS DE TRATAMENTO DE ÁGUA;SA;Teoria: quinta das 10:00 às 13:00, semanal;TATIANE ARAUJO DE JESUS;TATIANE ARAUJO DE JESUS;Resultados da classificação.pdf
DA1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS;SA;"Teoria: quinta das 08:00 às 10:00, quinzenal I; segunda das 10:00 às 12:00, semanal | Prática: quinta das 08:00 às 10:00, quinzenal II";GUSTAVO SOUSA PAVANI;GUSTAVO SOUSA PAVANI;Resultados da classificação.pdf
DA2MCTA025-13SA;SISTEMAS DISTRIBUÍDOS;SA;"Teoria: segunda das 10:00 às 12:00, semanal; quinta das 08:00 às 10:00, quinzenal I | Prática: quinta das 10:00 às 12:00, quinzenal II";GUSTAVO SOUSA PAVANI;GUSTAVO SOUSA PAVANI;Resultados da classificação.pdf
DA1ESZI014-17SA;SISTEMAS INTELIGENTES;SA;"Teoria: terça das 08:00 às 10:00, semanal; quinta das 10:00 às 12:00, quinzenal II | Prática: quinta das 10:00 às 12:00, quinzenal I";LUNEQUE DEL RIO DE SOUZA E SILVA JUNIOR;LUNEQUE DEL RIO DE SOUZA E SILVA JUNIOR;Resultados da classificação.pdf
DA1ESTI013-17SA;SISTEMAS MICROPROCESSADOS;SA;Teoria: terça das 10:00 às 12:00, semanal | Prática: sexta das 08:00 às 10:00, semanal;JOAO HENRIQUE RANHEL RIBEIRO;JOAO HENRIQUE RANHEL RIBEIRO;Resultados da classificação.pdf
DB1ESTI013-17SA;SISTEMAS MICROPROCESSADOS;SA;Teoria: sexta das 10:00 às 12:00, semanal | Prática: quarta das 08:00 às 10:00, semanal;LUIZ ALBERTO LUZ DE ALMEIDA;LUIZ ALBERTO LUZ DE ALMEIDA;Resultados da classificação.pdf
DA1NHT1048-15SA;SISTEMÁTICA E BIOGEOGRAFIA;SA;"Prática: quarta das 10:00 às 12:00, quinzenal I; quinta das 10:00 às 13:00, semanal";CHARLES MORPHY DIAS DOS SANTOS;CHARLES MORPHY DIAS DOS SANTOS;Resultados da classificação.pdf
DA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA;SA;Prática: terça das 08:00 às 10:00, semanal;-;RICARDO CARANICOLA CALEFFO;Resultados da classificação.pdf
DA1ESZM013-17SA;TECNOLOGIA DE ELASTÔMEROS;SA;"Teoria: terça das 08:00 às 10:00, semanal; quinta das 10:00 às 12:00, semanal";MATHILDE JULIENNE GISELE CHAMPEAU;-;Resultados da classificação.pdf
DA1ESZU033-17SA;TECNOLOGIAS ALTERNATIVAS DE TRATAMENTO DE ÁGUA E EFLUENTES;SA;Teoria: quarta das 10:00 às 13:00, semanal;RODRIGO DE FREITAS BUENO;RODRIGO DE FREITAS BUENO;Resultados da classificação.pdf
DA1MCLM003-23SA;TENDÊNCIAS EM EDUCAÇÃO MATEMÁTICA;SA;"Prática: quarta das 08:00 às 10:00, semanal; sexta das 10:00 às 12:00, semanal";JULIANA FRANCA VIOL PAULIN;JULIANA FRANCA VIOL PAULIN;Resultados da classificação.pdf
DA1MCBM011-23SA;TEORIA DE GRUPOS;SA;"Teoria: terça das 08:00 às 10:00, semanal; quinta das 10:00 às 12:00, semanal";LUIS ENRIQUE RAMIREZ;-;Resultados da classificação.pdf
DA1ESTE021-17SA;TERMODINÂMICA APLICADA II;SA;"Teoria: terça das 10:00 às 12:00, semanal; sexta das 08:00 às 10:00, semanal";JULIANA MARTIN DO PRADO;-;Resultados da classificação.pdf
DA1ESTM009-17SA;TERMODINÂMICA ESTATÍSTICA DE MATERIAIS;SA;"Teoria: terça das 10:00 às 12:00, semanal; sexta das 08:00 às 10:00, semanal";JEVERSON TEODORO ARANTES JUNIOR;-;Resultados da classificação.pdf
DA1ESTE023-17SA;TRANSFERÊNCIA DE CALOR II;SA;"Teoria: terça das 08:00 às 10:00, semanal; quinta das 10:00 às 12:00, semanal";JEFFERSON GOMES DO NASCIMENTO;-;Resultados da classificação.pdf
DA1ESTU020-17SA;TRANSFERÊNCIA DE MASSA;SA;"Teoria: segunda das 08:00 às 10:00, semanal; quarta das 10:00 às 12:00, semanal";CLAUDIA BOIAN;CLAUDIA BOIAN;Resultados da classificação.pdf
DA1ESTI003-17SA;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES;SA;"Teoria: terça das 10:00 às 12:00, semanal; sexta das 08:00 às 10:00, semanal";ALINE DE OLIVEIRA NEVES PANAZIO;-;Resultados da classificação.pdf
DA1ESZU019-17SA;TRANSPORTES E MEIO AMBIENTE;SA;Prática: sexta das 08:00 às 10:00, semanal;-;HUMBERTO DE PAIVA JUNIOR;Resultados da classificação.pdf
DA1NHBQ015-22SA;TÉCNICAS ANALÍTICAS DE SEPARAÇÃO;SA;"Teoria: quarta das 10:00 às 12:00, semanal | Prática: segunda das 08:00 às 10:00, quinzenal II; segunda das 10:00 às 12:00, semanal";ALEXANDRE ZATKOVSKIS CARVALHO;ALEXANDRE ZATKOVSKIS CARVALHO;Resultados da classificação.pdf
DA1ESTM002-17SA;TÓPICOS EXPERIMENTAIS EM MATERIAIS I;SA;"Prática: terça das 08:00 às 10:00, semanal; terça das 10:00 às 12:00, semanal";ALEXANDRE JOSE DE CASTRO LANFREDI;ALEXANDRE JOSE DE CASTRO LANFREDI;Resultados da classificação.pdf
DA1NHBB002-23SA;ZOOLOGIA DE ECDYSOZOA;SA;Teoria: segunda das 10:00 às 12:00, semanal | Prática: quinta das 08:00 às 12:00, semanal;ALBERTO JOSE ARAB OLAVARRIETA;ALBERTO JOSE ARAB OLAVARRIETA;Resultados da classificação.pdf
DA1NHBB001-23SA;ZOOLOGIA: ORIGEM E DIVERSIFICAÇÃO DE METAZOA;SA;Teoria: terça das 14:00 às 16:00, semanal | Prática: quinta das 14:00 às 18:00, semanal;IVES HAIFIG;IVES HAIFIG;Resultados da classificação.pdf
DA1MCTB001-17SA;ÁLGEBRA LINEAR;SA;"Teoria: terça das 08:00 às 10:00, semanal; quinta das 10:00 às 12:00, semanal; sexta das 08:00 às 10:00, semanal";MARIANA RODRIGUES DA SILVEIRA;-;Resultados da classificação.pdf
DA2MCTB001-17SA;ÁLGEBRA LINEAR;SA;"Teoria: quinta das 10:00 às 12:00, semanal; sexta das 08:00 às 10:00, semanal; terça das 08:00 às 10:00, semanal";DAHISY VALADAO DE SOUZA LIMA;-;Resultados da classificação.pdf
DB1MCTB001-17SA;ÁLGEBRA LINEAR;SA;"Teoria: terça das 10:00 às 12:00, semanal; quarta das 08:00 às 10:00, semanal; sexta das 10:00 às 12:00, semanal";MARIANA RODRIGUES DA SILVEIRA;-;Resultados da classificação.pdf
DA1LLT0006-25SA;ESTÁGIO DE OBSERVAÇÃO EM CRECHES, PRÉ-ESCOLAS E ESCOLAS DE ENSINO FUNDAMENTAL - ANOS INICIAIS;SA;Prática: quinta das 10:00 às 12:00, semanal;-;SIMONE DO NASCIMENTO NOGUEIRA, EVONIR ALBRECHT;Resultados da classificação.pdf
DB1LLT0006-25SA;ESTÁGIO DE OBSERVAÇÃO EM CRECHES, PRÉ-ESCOLAS E ESCOLAS DE ENSINO FUNDAMENTAL - ANOS INICIAIS;SA;Prática: quinta das 08:00 às 10:00, semanal;-;ALINE DE OLIVEIRA ROSA, EVONIR ALBRECHT;Resultados da classificação.pdf
DA1LCT1001-19SA;ESTÁGIO I NO ENSINO FUNDAMENTAL;SA;Teoria: sexta das 08:00 às 10:00, semanal;-;GLAUCIA FORNAZARI MAXIMIANO;Resultados da classificação.pdf
DA2LCT1001-19SA;ESTÁGIO I NO ENSINO FUNDAMENTAL;SA;Prática: sexta das 08:00 às 10:00, semanal;-;JULIANA FRANCA VIOL PAULIN;Resultados da classificação.pdf
DA3LCT1001-19SA;ESTÁGIO I NO ENSINO FUNDAMENTAL Turma Cancelada;SA;Teoria: sexta das 08:00 às 10:00, semanal;-;KELLY CRISTIANE IAROSZ;Resultados da classificação.pdf
DB1LCT1001-19SA;ESTÁGIO I NO ENSINO FUNDAMENTAL;SA;Prática: segunda das 10:00 às 12:00, semanal;-;REGINA HELENA DE OLIVEIRA LINO FRANCHI;Resultados da classificação.pdf
DA1NHLQ004-22SA;ESTÁGIO I NO ENSINO MÉDIO (QUÍMICA);SA;Prática: quarta das 10:00 às 12:00, semanal;-;ROBSON MACEDO NOVAIS;Resultados da classificação.pdf
DA1MCLM004-23SA;ESTÁGIO I NO ENSINO MÉDIO EM MATEMÁTICA;SA;Prática: quinta das 10:00 às 12:00, semanal;-;VIVILI MARIA SILVA GOMES;Resultados da classificação.pdf
DA1LCT1002-19SA;ESTÁGIO II NO ENSINO FUNDAMENTAL Turma Cancelada;SA;Prática: terça das 10:00 às 12:00, semanal;-;KELLY CRISTIANE IAROSZ;Resultados da classificação.pdf
DB1LCT1002-19SA;ESTÁGIO II NO ENSINO FUNDAMENTAL;SA;Prática: quarta das 08:00 às 10:00, semanal;-;DANUSA MUNFORD;Resultados da classificação.pdf
DC1LCT1002-19SA;ESTÁGIO II NO ENSINO FUNDAMENTAL Turma Cancelada;SA;Teoria: sexta das 08:00 às 10:00, semanal;-;RAFAELA VALERO DA SILVA;Resultados da classificação.pdf
DD1LCT1002-19SA;ESTÁGIO II NO ENSINO FUNDAMENTAL;SA;Prática: sexta das 08:00 às 10:00, semanal;-;PATRICIA DA SILVA SESSA;Resultados da classificação.pdf
DE1LCT1002-19SA;ESTÁGIO II NO ENSINO FUNDAMENTAL;SA;Prática: terça das 10:00 às 12:00, semanal;-;EVONIR ALBRECHT;Resultados da classificação.pdf
DA1NHT1020-13SA;ESTÁGIO SUPERVISIONADO EM BIOLOGIA I (NÍVEL MÉDIO);SA;Teoria: quarta das 10:00 às 12:00, semanal;-;PATRICIA DA SILVA SESSA;Resultados da classificação.pdf
DA1NHZ6014-18SA;TRABALHO DE CONCLUSÃO DE CURSO DE BIOTECNOLOGIA;SA;Teoria: quinta das 10:00 às 12:00, semanal;DANIELA REMONATTO;-;Resultados da classificação.pdf
DA1NHT3089-15SA;TRABALHO DE CONCLUSÃO DE CURSO EM FÍSICA;SA;Teoria: quarta das 16:00 às 18:00, semanal;ANDRE GUSTAVO SCAGLIUSI LANDULFO;-;Resultados da classificação.pdf
NA1MCCC003-23SA;ALGORITMOS EM GRAFOS;SA;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";ALEXANDRE NOMA;-;Resultados da classificação_.pdf
NA1MCZA035-17SA;ALGORITMOS PROBABILÍSTICOS;SA;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";ARITANAN BORGES GARCIA GRUBER;-;Resultados da classificação_.pdf
NA1NHT3067-15SA;ANÁLISE DE FOURIER E APLICAÇÕES;SA;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";ROOSEVELT DROPPA JUNIOR;-;Resultados da classificação_.pdf
NA1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL;SA;Prática: terça das 18:00 às 21:00, semanal;ANDREA DE OLIVEIRA CARDOSO;ANDREA DE OLIVEIRA CARDOSO;Resultados da classificação_.pdf
NB1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL;SA;Prática: sexta das 18:00 às 21:00, semanal;ANDREA DE OLIVEIRA CARDOSO;ANDREA DE OLIVEIRA CARDOSO;Resultados da classificação_.pdf
NA1MCTB004-17SA;ANÁLISE NO RN I;SA;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";RODRIGO FRESNEDA;-;Resultados da classificação_.pdf
NA1MCBM003-23SA;APROXIMAÇÃO TEÓRICA E NUMÉRICA I;SA;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";ANDRE PIERRO DE CAMARGO;-;Resultados da classificação_.pdf
NA1ESZE097-17SA;ARMAZENAMENTO DE ENERGIA ELÉTRICA;SA;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";FEDERICO BERNARDINO MORANTE TRIGOSO;-;Resultados da classificação_.pdf
NA1MCTA004-17SA;ARQUITETURA DE COMPUTADORES;SA;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";GUIOU KOBAYASHI;-;Resultados da classificação_.pdf
NA1ESTA011-17SA;AUTOMAÇÃO DE SISTEMAS INDUSTRIAIS;SA;Teoria: sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal;JESUS FRANKLIN ANDRADE ROMERO;JESUS FRANKLIN ANDRADE ROMERO;Resultados da classificação_.pdf
NA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA;SA;Prática: segunda das 19:00 às 21:00, semanal;-;GORDANA MANIC;Resultados da classificação_.pdf
NA2BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA;SA;Prática: segunda das 19:00 às 21:00, semanal;-;THIAGO DONIZETTI DOS SANTOS;Resultados da classificação_.pdf
NA3BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA;SA;Prática: segunda das 19:00 às 21:00, semanal;-;FRANCISCO JAVIER ROPERO PELAEZ;Resultados da classificação_.pdf
NA1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA;SA;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, quinzenal II";PAULO JONAS DE LIMA PIVA;-;Resultados da classificação_.pdf
NB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA;SA;"Teoria: segunda das 21:00 às 23:00, semanal; quarta das 19:00 às 21:00, quinzenal II";PAULO JONAS DE LIMA PIVA;-;Resultados da classificação_.pdf
NB2BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA;SA;"Teoria: segunda das 21:00 às 23:00, semanal; quarta das 19:00 às 21:00, quinzenal II";0A DEFINIR DOCENTE;-;Resultados da classificação_.pdf
NA1BIS0003-15SA;BASES MATEMÁTICAS;SA;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";RODRIGO FRESNEDA;-;Resultados da classificação_.pdf
NA2BIS0003-15SA;BASES MATEMÁTICAS;SA;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";HENGAMEH RAEISIDEHKORDI;-;Resultados da classificação_.pdf
NB1BIS0003-15SA;BASES MATEMÁTICAS;SA;"Teoria: terça das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";HENGAMEH RAEISIDEHKORDI;-;Resultados da classificação_.pdf
NA1BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 19:00 às 21:00, quinzenal I; quinta das 21:00 às 23:00, semanal";SIMONE RODRIGUES DE FREITAS;-;Resultados da classificação_.pdf
NA2BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 19:00 às 21:00, quinzenal I; quinta das 21:00 às 23:00, semanal";ANDRE ETEROVIC;-;Resultados da classificação_.pdf
NA3BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: quinta das 21:00 às 23:00, semanal; terça das 19:00 às 21:00, quinzenal I";IVES HAIFIG;-;Resultados da classificação_.pdf
NB1BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 21:00 às 23:00, quinzenal I; quinta das 19:00 às 21:00, semanal";IVANA TRAMONTINA ROTTA;-;Resultados da classificação_.pdf
NB2BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 21:00 às 23:00, quinzenal I; quinta das 19:00 às 21:00, semanal";SIMONE RODRIGUES DE FREITAS;-;Resultados da classificação_.pdf
NB3BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 21:00 às 23:00, quinzenal I; quinta das 19:00 às 21:00, semanal";ANDRE ETEROVIC;-;Resultados da classificação_.pdf
NB4BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE;SA;"Teoria: terça das 21:00 às 23:00, quinzenal I; quinta das 19:00 às 21:00, semanal";IVES HAIFIG;-;Resultados da classificação_.pdf
NA1NHT1053-15SA;BIOLOGIA CELULAR;SA;"Teoria: terça das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal | Prática: terça das 21:00 às 23:00, semanal";JIRI BORECKY;JIRI BORECKY;Resultados da classificação_.pdf
NA2NHT1053-15SA;BIOLOGIA CELULAR;SA;"Teoria: terça das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal | Prática: terça das 21:00 às 23:00, semanal";JIRI BORECKY;FERNANDA NASCIMENTO ALMEIDA;Resultados da classificação_.pdf
NA1NHBT001-23SA;BIOLOGIA SINTÉTICA;SA;Teoria: quinta das 21:00 às 23:00, semanal | Prática: terça das 19:00 às 21:00, semanal;MILCA RACHEL DA COSTA RIBEIRO LINS;MILCA RACHEL DA COSTA RIBEIRO LINS;Resultados da classificação_.pdf
NA1ESTU023-17SA;BIOMAS BRASILEIROS;SA;"Teoria: quarta das 19:00 às 21:00, semanal; sábado das 10:00 às 12:00, quinzenal I";LEANDRO REVERBERI TAMBOSI;MERCIA REGINA DOMINGUES;Resultados da classificação_.pdf
NA1BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal";ISELI LOURENCO NANTES;ISELI LOURENCO NANTES;Resultados da classificação_.pdf
NA2BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal";ISELI LOURENCO NANTES;WAGNER RODRIGO DE SOUZA;Resultados da classificação_.pdf
NA3BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal";ISELI LOURENCO NANTES;MAURO COELHO DOS SANTOS;Resultados da classificação_.pdf
NA4BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal";LUCIANO PUZER;BRUNO LEMOS BATISTA;Resultados da classificação_.pdf
NA5BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal";LUCIANO PUZER;FERNANDO CARLOS GIACOMELLI;Resultados da classificação_.pdf
NA6BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: sexta das 21:00 às 23:00, semanal; segunda das 21:00 às 23:00, quinzenal I | Prática: quarta das 19:00 às 21:00, semanal";LUCIANO PUZER;IVANA TRAMONTINA ROTTA;Resultados da classificação_.pdf
NB1BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 19:00 às 21:00, quinzenal I; sexta das 19:00 às 21:00, semanal | Prática: quarta das 21:00 às 23:00, semanal";ISELI LOURENCO NANTES;ISELI LOURENCO NANTES;Resultados da classificação_.pdf
NB2BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 19:00 às 21:00, quinzenal I; sexta das 19:00 às 21:00, semanal | Prática: quarta das 21:00 às 23:00, semanal";ISELI LOURENCO NANTES;WAGNER RODRIGO DE SOUZA;Resultados da classificação_.pdf
NB3BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 19:00 às 21:00, quinzenal I; sexta das 19:00 às 21:00, semanal | Prática: quarta das 21:00 às 23:00, semanal";ISELI LOURENCO NANTES;MAURO COELHO DOS SANTOS;Resultados da classificação_.pdf
NB4BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 19:00 às 21:00, quinzenal I; sexta das 19:00 às 21:00, semanal | Prática: quarta das 21:00 às 23:00, semanal";LUCIANO PUZER;MARCIA APARECIDA DA SILVA SPINACE;Resultados da classificação_.pdf
NB5BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: sexta das 19:00 às 21:00, semanal; segunda das 19:00 às 21:00, quinzenal I | Prática: quarta das 21:00 às 23:00, semanal";LUCIANO PUZER;FERNANDO CARLOS GIACOMELLI;Resultados da classificação_.pdf
NB6BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 19:00 às 21:00, quinzenal I; sexta das 19:00 às 21:00, semanal | Prática: quarta das 21:00 às 23:00, semanal";LUCIANO PUZER;IVANA TRAMONTINA ROTTA;Resultados da classificação_.pdf
NC1BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; quarta das 19:00 às 21:00, semanal | Prática: sexta das 21:00 às 23:00, semanal";ELOAH RABELLO SUAREZ;VINICIUS DE ANDRADE OLIVEIRA;Resultados da classificação_.pdf
NC2BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS;SA;"Teoria: segunda das 21:00 às 23:00, quinzenal I; quarta das 19:00 às 21:00, semanal | Prática: sexta das 21:00 às 23:00, semanal";ELOAH RABELLO SUAREZ;WENDEL ANDRADE ALVES;Resultados da classificação_.pdf
NA1NHZ6011-18SA;BIOTECNOLOGIA HUMANA;SA;Teoria: terça das 21:00 às 23:00, semanal | Prática: terça das 19:00 às 21:00, semanal;ANA CLAUDIA OLIVEIRA CARREIRA NISHIYAMA;ANA CLAUDIA OLIVEIRA CARREIRA NISHIYAMA;Resultados da classificação_.pdf
NA1ESTU026-17SA;CARACTERIZAÇÃO DE MATRIZES AMBIENTAIS;SA;Prática: terça das 18:00 às 21:00, semanal;MERCIA REGINA DOMINGUES;MERCIA REGINA DOMINGUES;Resultados da classificação_.pdf
NA2ESTU026-17SA;CARACTERIZAÇÃO DE MATRIZES AMBIENTAIS;SA;Prática: terça das 18:00 às 21:00, semanal;LUCIA HELENA GOMES COELHO;LUCIA HELENA GOMES COELHO;Resultados da classificação_.pdf
NA1ESAU010-23SA;CARTOGRAFIA E GEOPROCESSAMENTO;SA;Prática: quinta das 19:00 às 23:00, semanal;VICTOR FERNANDEZ NASCIMENTO;VICTOR FERNANDEZ NASCIMENTO;Resultados da classificação_.pdf
NA1MCTA006-17SA;CIRCUITOS DIGITAIS;SA;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, quinzenal II | Prática: quarta das 21:00 às 23:00, quinzenal I";FABIOLA MARTINS CAMPOS DE OLIVEIRA GENARI;FABIOLA MARTINS CAMPOS DE OLIVEIRA GENARI;Resultados da classificação_.pdf
NA2MCTA006-17SA;CIRCUITOS DIGITAIS;SA;"Teoria: quarta das 21:00 às 23:00, quinzenal II; segunda das 19:00 às 21:00, semanal | Prática: quarta das 19:00 às 21:00, quinzenal I";FABIOLA MARTINS CAMPOS DE OLIVEIRA GENARI;FABIOLA MARTINS CAMPOS DE OLIVEIRA GENARI;Resultados da classificação_.pdf
NA1ESTO001-17SA;CIRCUITOS ELÉTRICOS E FOTÔNICA;SA;"Teoria: terça das 19:00 às 21:00, quinzenal I; quinta das 21:00 às 23:00, semanal | Prática: terça das 19:00 às 21:00, quinzenal II";THAIS HELENA SAMED E SOUSA;THAIS HELENA SAMED E SOUSA;Resultados da classificação_.pdf
NA2ESTO001-17SA;CIRCUITOS ELÉTRICOS E FOTÔNICA;SA;"Teoria: terça das 19:00 às 21:00, quinzenal I; quinta das 21:00 às 23:00, semanal | Prática: terça das 21:00 às 23:00, quinzenal II";THAIS HELENA SAMED E SOUSA;THAIS HELENA SAMED E SOUSA;Resultados da classificação_.pdf
NA1ESTA002-17SA;CIRCUITOS ELÉTRICOS I;SA;"Teoria: quarta das 18:00 às 21:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 18:00 às 21:00, quinzenal II";CARLOS EDUARDO CAPOVILLA;CARLOS EDUARDO CAPOVILLA;Resultados da classificação_.pdf
NA2ESTA002-17SA;CIRCUITOS ELÉTRICOS I;SA;"Teoria: quarta das 18:00 às 21:00, quinzenal I; sexta das 21:00 às 23:00, semanal | Prática: quarta das 18:00 às 21:00, quinzenal II";CARLOS EDUARDO CAPOVILLA;RODRIGO REINA MUNOZ;Resultados da classificação_.pdf
